AREA,PERIMETER,TYPE,GCM_CODE,GEOC_SRC,GEOC_DATE,UTME,UTMN,UTM_ZONE,MAPLABEL,DESCRIPTN,UNIT_NAME,TERRANE,ERA,SUBDIV,AREA_CALC
1645258.94381000008,4667.89189415000,BG,AB,MGS,"20101215","421891","5369328","15",Ami,"Mafic plug-like intrusion; typically magnetic",,,Neoarchean or Paleoproterozoic,,"1646330"
4775007.43580999970,13770.45146960000,BG,AB,MGS,"20101215","349781","5368331","15",Agp,"Gabbro, pyroxenite, peridotite, lamprophyre intrusion",,massive to weakly foliated,Neoarchean,Superior Province,"4776201"
2231633.55665999977,5346.12878977000,BG,AB,MGS,"20101215","386183","5368411","15",Agu,"Granitoid intrusion, undifferentiated or poorly constrained by core and outcrop",,massive to weakly foliated,Neoarchean,Superior Province,"2232708"
12243541.66950000077,12542.78516120000,BG,AB,MGS,"20101215","205143","5367431","15",Agp,"Gabbro, pyroxenite, peridotite, lamprophyre intrusion",,massive to weakly foliated,Neoarchean,Superior Province,"12227272"
1526065.61483999994,6192.75436894000,BG,AB,MGS,"20101215","513050","5367953","15",Aql,"Lac La Croix Granite; locally pegmatitic and magnetic",pegmatite-Lac La Croix granite,Quetico subprovince,Neoarchean,Superior Province,"1527278"
26489551.05950000137,31031.10604700000,BG,AB,MGS,"20101215","328840","5366999","15",Ams,Schist of sedimentary protolith,,Wabigoon subprovince,Neoarchean,Superior Province,"26491766"
19812700.17280000076,24955.83638420000,BG,AB,MGS,"20101215","351711","5365885","15",Avs,"Volcanic and volcaniclastic rocks; felsic to intermediate composition",,Wabigoon subprovince,Neoarchean,Superior Province,"19819298"
70415219.56389999390,85207.58636089999,BG,AB,MGS,"20101215","394058","5359996","15",Amv,"Mafic metavolcanic rocks; minor volcaniclastic and hypabyssal intrusions",,Wabigoon subprovince,Neoarchean,Superior Province,"70451267"
219021972.98500001431,141130.66125100001,BG,AB,MGS,"20101215","339633","5363144","15",Avs,"Volcanic and volcaniclastic rocks; felsic to intermediate composition",,Wabigoon subprovince,Neoarchean,Superior Province,"219037728"
6502016.40959000029,9213.70440142000,BG,AB,MGS,"20101215","283469","5365576","15",Agm,"Granite to granodiorite, variably magnetic",,massive to weakly foliated,Neoarchean,Superior Province,"6499732"
8105018.85023999959,22474.94267820000,BG,AB,MGS,"20101215","520803","5363144","15",Aql,"Lac La Croix Granite; locally pegmatitic and magnetic",Lac La Croix Granite,Quetico subprovince,Neoarchean,Superior Province,"8111136"
77122543.14800000191,80669.52843100000,BG,AB,MGS,"20101215","199742","5354212","15",Amv,"Mafic metavolcanic rocks; minor volcaniclastic and hypabyssal intrusions",,Wabigoon subprovince,Neoarchean,Superior Province,"77021471"
29817501.28590000048,31948.97311300000,BG,AB,MGS,"20101215","533550","5363095","15",Aqs,"Biotite schist, paragneiss, and schist-rich migmatite",,Quetico subprovince,Neoarchean,Superior Province,"29841837"
5716526.83549000043,28721.84010090000,BG,AB,MGS,"20101215","517049","5363872","15",Aql,"Lac La Croix Granite; locally pegmatitic and magnetic",,Quetico subprovince,Neoarchean,Superior Province,"5721064"
10027351.55440000072,11683.80658220000,BG,AB,MGS,"20101215","234513","5363999","15",Agu,"Granitoid intrusion, undifferentiated or poorly constrained by core and outcrop",,massive to weakly foliated,Neoarchean,Superior Province,"10017977"
3286111.57747999998,12910.78446120000,BG,AB,MGS,"20101215","524034","5364128","15",Aqs,"Biotite schist, paragneiss, and schist-rich migmatite",,Quetico subprovince,Neoarchean,Superior Province,"3288686"
39340159.88809999824,39483.22362510000,BG,AB,MGS,"20101215","196316","5362170","15",Agt,"Tonalite, diorite and granodiorite",,foliated to gneissic,Neoarchean,Superior Province,"39282296"
96390638.10909999907,69870.53500540000,BG,AB,MGS,"20101215","255947","5360311","15",Avs,"Volcanic and volcaniclastic rocks; felsic to intermediate composition",,Wabigoon subprovince,Neoarchean,Superior Province,"96332018"
5628260.18939999957,15036.47964470000,BG,AB,MGS,"20101215","515006","5363518","15",Aqs,"Biotite schist, paragneiss, and schist-rich migmatite",,Quetico subprovince,Neoarchean,Superior Province,"5632766"
111835147.78399999440,70485.66621850000,BG,AB,MGS,"20101215","368158","5356976","15",Aqs,"Biotite schist, paragneiss, and schist-rich migmatite",,Quetico subprovince,Neoarchean,Superior Province,"111876187"
37165138.33789999783,23974.47481000000,BG,AB,MGS,"20101215","274984","5361274","15",Agm,"Granite to granodiorite, variably magnetic",,massive to weakly foliated,Neoarchean,Superior Province,"37148348"
4596231065.00000000000,1193719.22733999998,BG,AB,MGS,"20101215","342203","5351151","15",Aqs,"Biotite schist, paragneiss, and schist-rich migmatite",,Quetico subprovince,Neoarchean,Superior Province,
53042431.58470000327,67062.47538080000,BG,AB,MGS,"20101215","309480","5346697","15",Amv,"Mafic metavolcanic rocks; minor volcaniclastic and hypabyssal intrusions",,Wabigoon subprovince,Neoarchean,Superior Province,"53039951"
42625974.92149999738,43800.22884350000,BG,AB,MGS,"20101215","282126","5360781","15",Avs,"Volcanic and volcaniclastic rocks; felsic to intermediate composition",,Wabigoon subprovince,Neoarchean,Superior Province,"42609494"
28773783.88899999857,21922.05210650000,BG,AB,MGS,"20101215","360774","5361607","15",Agm,"Granite to granodiorite, variably magnetic",,massive to weakly foliated,Neoarchean,Superior Province,"28782594"
273284716.79600000381,270461.99497000000,BG,AB,MGS,"20101215","384091","5346012","15",Aqs,"Biotite schist, paragneiss, and schist-rich migmatite",,Quetico subprovince,Neoarchean,Superior Province,"273421185"
44909037.15129999816,95148.90096340000,BG,AB,MGS,"20101215","507896","5362821","15",Aqg,"Granite-rich migmatite; locally magnetic",,Quetico subprovince,Neoarchean,Superior Province,"44944932"
18609305.22619999945,24645.27271320000,BG,AB,MGS,"20101215","245063","5362657","15",Avs,"Volcanic and volcaniclastic rocks; felsic to intermediate composition",,Wabigoon subprovince,Neoarchean,Superior Province,"18594292"
15145918.74100000039,48099.44068770000,BG,AB,MGS,"20101215","495445","5363054","15",Aqg,"Granite-rich migmatite; locally magnetic",Lac La Croix granite neosome,Quetico subprovince,Neoarchean,Superior Province,"15158053"
24019026.70589999855,22592.45227420000,BG,AB,MGS,"20101215","537811","5358938","15",Aql,"Lac La Croix Granite; locally pegmatitic and magnetic",Lac La Croix Granite,Quetico subprovince,Neoarchean,Superior Province,"24037514"
29542103.65870000049,27515.66304800000,BG,AB,MGS,"20101215","463174","5360847","15",Aqg,"Granite-rich migmatite; locally magnetic",,Quetico subprovince,Neoarchean,Superior Province,"29564874"
309420967.62099999189,91128.13414800000,BG,AB,MGS,"20101215","301247","5352687","15",Adt,Tonalite to leucodiorite pluton,Grygla pluton,massive to weakly foliated,Neoarchean,Superior Province,"309360306"
99695606.16789999604,66995.77734669999,BG,AB,MGS,"20101215","281188","5356370","15",Amv,"Mafic metavolcanic rocks; minor volcaniclastic and hypabyssal intrusions",,Wabigoon subprovince,Neoarchean,Superior Province,"99657345"
95350343.97300000489,74433.66805769999,BG,AB,MGS,"20101215","540920","5345313","15",Aql,"Lac La Croix Granite; locally pegmatitic and magnetic",Lac La Croix Granite,Quetico subprovince,Neoarchean,Superior Province,"95423491"
15102549.37979999930,31261.42916980000,BG,AB,MGS,"20101215","513446","5361282","15",Aqg,"Granite-rich migmatite; locally magnetic",,Quetico subprovince,Neoarchean,Superior Province,"15111224"
1969247707.43000006676,1094033.49848999991,BG,AB,MGS,"20101215","512124","5349636","15",Aqs,"Biotite schist, paragneiss, and schist-rich migmatite",,Quetico subprovince,Neoarchean,Superior Province,"1970759416"
12798326.92689999938,26532.35678010000,BG,AB,MGS,"20101215","516617","5360349","15",Aqg,"Granite-rich migmatite; locally magnetic",,Quetico subprovince,Neoarchean,Superior Province,"12811900"
7120724.71870000008,14410.76961970000,BG,AB,MGS,"20101215","520908","5358857","15",Aqg,"Granite-rich migmatite; locally magnetic",,Quetico subprovince,Neoarchean,Superior Province,"7126203"
